Unnamed: 0,group,name,dice,p_value
66,EG17,FootSM,0.0,0.3736263736263736
67,XS268_8,MedFront,0.0500450405364828,0.3986013986013986
68,XS268_8,FrontPar,0.2655305112699285,0.0059940059940059
69,XS268_8,Default,0.0709436053761951,0.2257742257742257
70,XS268_8,Motor,0.0,0.9050949050949052
71,XS268_8,VisualA,0.0,0.5744255744255744
72,XS268_8,VisualB,0.0,0.3116883116883117
73,XS268_8,VisAssoc,0.0009951486503296,0.6623376623376623
74,XS268_8,SalSubcor,0.0490673154906731,0.4005994005994006
75,MG360J12,Visual1,0.0,0.3766233766233766
76,MG360J12,Visual2,0.0,0.6513486513486514
77,MG360J12,Somatomotor,0.0,0.7352647352647352
78,MG360J12,CingOperc,0.0035376315556734,0.7962037962037962
79,MG360J12,DorsAttn,0.0,0.7542457542457542
80,MG360J12,Language,0.0036791758646063,0.6093906093906094
81,MG360J12,FrontPar,0.2704517119017934,0.0009990009990009
82,MG360J12,Auditory,0.0,0.2767232767232767
83,MG360J12,Default,0.10318730897977,0.1928071928071928
84,MG360J12,PostMulti,0.0,0.3466533466533466
85,MG360J12,VentMulti,0.0,0.2657342657342657
86,MG360J12,OrbitAffective,0.0383167978104687,0.0989010989010989
87,Tu19,Posterior Default,0.0043165467625899,0.3466533466533466
88,Tu19,Dorsomedial PFC,0.0029517183217372,0.3606393606393606
89,Tu19,Dorsal Attention,0.0,0.2097902097902098
90,Tu19,Posterior Fronto-parietal,0.0,0.2897102897102897
91,Tu19,Ventromedial PFC,0.0096618357487922,0.1558441558441558
92,Tu19,Lateral PFC,0.4844173441734417,0.0009990009990009
93,Tu19,Anterior PFC,0.0893230983949755,0.0499500499500499
94,Tu19,Inferior fronto-parietal,0.0324514991181657,0.1068931068931069
95,Tu19,Cingulo-opercular,0.0,0.3476523476523476
96,Tu19,Ventral Attention,0.01604099365044,0.4435564435564436
97,Tu19,Salience,0.0,0.4245754245754246
98,Tu19,Medial Parietal,0.0,0.1728271728271728
99,Tu19,Dorsal Attention/pre-motor,0.0029780369772924,0.6153846153846154
100,Tu19,Medial Visual,0.0,0.4155844155844156
101,Tu19,Primary Visual,0.0,0.3746253746253746
102,Tu19,Parietal-occipital,0.0,0.4665334665334665
103,Tu19,Visual Association,0.0,0.6123876123876124
104,Tu19,Dorsal SM,0.0,0.7182817182817183
105,Tu19,Ventral SM,0.0,0.3766233766233766
106,Kardan10,Motor,0.0,0.6943056943056943
107,Kardan10,Temporal,0.0277682940707863,0.3416583416583416
108,Kardan10,pFPN,0.0,0.6343656343656343
109,Kardan10,pDMN,0.0062924325219407,0.5474525474525475
110,Kardan10,LateralVis,0.0,0.5164835164835165
111,Kardan10,MedialVis,0.0,0.4555444555444555
112,Kardan10,DAN,0.0,0.6623376623376623
113,Kardan10,aFPN,0.4191616766467065,0.0019980019980019
114,Kardan10,CO,0.0,0.5594405594405595
115,Kardan10,aDMN,0.0097201273671861,0.4605394605394605
