Unnamed: 0,group,name,dice,p_value
60,EG17,FaceSM,0.0,0.4485514485514486
61,EG17,Auditory,0.0043307619434294,0.4775224775224775
62,EG17,AntMTL,0.0,0.4865134865134865
63,EG17,PostMTL,0.0,0.3966033966033966
64,EG17,ParMemory,0.0,0.4015984015984016
65,EG17,Context,0.0,0.7162837162837162
66,EG17,FootSM,0.0005406866720735,0.4905094905094905
67,XS268_8,MedFront,0.000655737704918,0.964035964035964
68,XS268_8,FrontPar,0.0719347710127257,0.4555444555444555
69,XS268_8,Default,0.0014852535539995,0.906093906093906
70,XS268_8,Motor,0.2781432748538012,0.0699300699300699
71,XS268_8,VisualA,0.0,0.6663336663336663
72,XS268_8,VisualB,0.0,0.4495504495504495
73,XS268_8,VisAssoc,0.1709601873536299,0.1778221778221778
74,XS268_8,SalSubcor,0.0018222479913857,0.91008991008991
75,MG360J12,Visual1,0.0,0.5254745254745254
76,MG360J12,Visual2,0.0544594232657798,0.3556443556443556
77,MG360J12,Somatomotor,0.2578334825425246,0.1348651348651348
78,MG360J12,CingOperc,0.1201538916839301,0.3486513486513486
79,MG360J12,DorsAttn,0.2885293759883225,0.0059940059940059
80,MG360J12,Language,0.0002616088947024,0.8091908091908092
81,MG360J12,FrontPar,0.0364039252928141,0.7702297702297702
82,MG360J12,Auditory,0.0,0.4305694305694306
83,MG360J12,Default,0.0001253839884646,0.991008991008991
84,MG360J12,PostMulti,0.0026080476900149,0.4115884115884116
85,MG360J12,VentMulti,0.0,0.3576423576423576
86,MG360J12,OrbitAffective,0.0,0.3546453546453546
87,Tu19,Posterior Default,0.0,0.5094905094905094
88,Tu19,Dorsomedial PFC,0.0,0.5494505494505495
89,Tu19,Dorsal Attention,0.0,0.2907092907092907
90,Tu19,Posterior Fronto-parietal,0.0,0.3486513486513486
91,Tu19,Ventromedial PFC,0.0,0.3256743256743257
92,Tu19,Lateral PFC,0.0,0.6123876123876124
93,Tu19,Anterior PFC,0.0,0.3166833166833167
94,Tu19,Inferior fronto-parietal,0.0,0.2917082917082917
95,Tu19,Cingulo-opercular,0.0,0.4455544455544455
96,Tu19,Ventral Attention,0.0,0.7432567432567433
97,Tu19,Salience,0.0,0.5904095904095904
98,Tu19,Medial Parietal,0.0,0.2687312687312687
99,Tu19,Dorsal Attention/pre-motor,0.7062719127386053,0.0009990009990009
100,Tu19,Medial Visual,0.0,0.5554445554445554
101,Tu19,Primary Visual,0.0,0.5274725274725275
102,Tu19,Parietal-occipital,0.0,0.5884115884115884
103,Tu19,Visual Association,0.0407067770073809,0.4235764235764235
104,Tu19,Dorsal SM,0.024846751123825,0.5974025974025974
105,Tu19,Ventral SM,0.015228426395939,0.3496503496503496
106,Kardan10,Motor,0.0587914088096104,0.3666333666333666
107,Kardan10,Temporal,0.0169152419061476,0.5654345654345654
108,Kardan10,pFPN,0.1813776393215645,0.1388611388611388
109,Kardan10,pDMN,0.0,0.7522477522477522
110,Kardan10,LateralVis,0.0,0.6313686313686314
111,Kardan10,MedialVis,0.0,0.5294705294705294
112,Kardan10,DAN,0.4924576467857972,0.0019980019980019
113,Kardan10,aFPN,0.0,0.6613386613386614
114,Kardan10,CO,0.0071773295384234,0.5744255744255744
115,Kardan10,aDMN,0.0,0.7132867132867133
