Unnamed: 0,group,name,dice,p_value
83,MG360J12,Default,0.0104331331014859,0.5994005994005994
84,MG360J12,PostMulti,0.0,0.1898101898101898
85,MG360J12,VentMulti,0.0,0.1468531468531468
86,MG360J12,OrbitAffective,0.1069285324604473,0.0439560439560439
87,Tu19,Posterior Default,0.0,0.2567432567432567
88,Tu19,Dorsomedial PFC,0.0125923898165891,0.1828171828171828
89,Tu19,Dorsal Attention,0.0,0.1238761238761238
90,Tu19,Posterior Fronto-parietal,0.0,0.1628371628371628
91,Tu19,Ventromedial PFC,0.0,0.1178821178821178
92,Tu19,Lateral PFC,0.0,0.3216783216783216
93,Tu19,Anterior PFC,0.0,0.1158841158841158
94,Tu19,Inferior fronto-parietal,0.0,0.1158841158841158
95,Tu19,Cingulo-opercular,0.0218373493975903,0.1408591408591408
96,Tu19,Ventral Attention,0.0,0.4735264735264735
97,Tu19,Salience,0.5929577464788732,0.0009990009990009
98,Tu19,Medial Parietal,0.0078023407022106,0.0799200799200799
99,Tu19,Dorsal Attention/pre-motor,0.0,0.4965034965034965
100,Tu19,Medial Visual,0.0,0.2737262737262737
101,Tu19,Primary Visual,0.0,0.2457542457542457
102,Tu19,Parietal-occipital,0.0,0.3016983016983017
103,Tu19,Visual Association,0.0,0.4155844155844156
104,Tu19,Dorsal SM,0.0002238137869292,0.5604395604395604
105,Tu19,Ventral SM,0.0,0.2727272727272727
106,Kardan10,Motor,0.0241904018728053,0.2497502497502497
107,Kardan10,Temporal,0.0,0.5184815184815185
108,Kardan10,pFPN,0.0,0.4545454545454545
109,Kardan10,pDMN,0.0,0.4635364635364635
110,Kardan10,LateralVis,0.0,0.3556443556443556
111,Kardan10,MedialVis,0.0,0.2697302697302697
112,Kardan10,DAN,0.0,0.4395604395604395
113,Kardan10,aFPN,0.0113971310670072,0.3086913086913087
114,Kardan10,CO,0.0388958594730238,0.1858141858141858
115,Kardan10,aDMN,0.1603444740619233,0.0529470529470529
